,Product name,MRP,Selling Price,Tag,PerUnitPrice,Brand,Quantity,Unit,Pack of,Conversion,Platform
907, Desi Kitchen Maharashtrian Mixed Veg Pickle 400 g , 125.00 ,62.00,None,None,DESI KITCHEN,400,g,1,Success,JoiMart
908, Kwality Corn Flakes 1kg Pouch , 490.00 ,399.00,None,None,KWALITY,1,kg,1,Success,JoiMart
909, Virgo Instant Dry Yeast 130 gms , 299.00 ,129.00,None,None,VIRGO,130,gms,1,Success,JoiMart
910, Kellogg's Almonds & Cranberries Crunchy Granola 460 g , 380.00 ,353.00,None,None,KELLOGG'S,460,g,1,Success,JoiMart
911, Yogabar Breakfast Bars Variety Pack of 2 | Daily Protein Snack | High Energy & Nutrition Bars | 8g Protein & 7g Fibre Protein bars | Pack of 12 x 50g Energy Bars | 100%Vegan & No Preservatives , 598.00 ,299.00,None,None,YOGABAR,8,g,2,Success,JoiMart
912, Shareat Foochka Ready To Fry Panipuri Water Balls 200 g , 69.00 ,25.00,None,None,SHAREAT,200,g,1,Success,JoiMart
913, Lal Sweets Mysore Pak Signature 200g(Pack Of 1) || Sweets || Cow Ghee || Indian Sweets || Mithai , 349.00 ,229.00,None,None,LAL,200,g,1,Success,JoiMart
914, Sartaj Sweet Petha Tin Pack | Indian Sweets | Agra Petha Mithai | 1kg Tin Pack , 220.00 ,195.00,None,None,SARTAJ,1,kg,1,Success,JoiMart
915, Parle 20-20 Nice Coconut Biscuits 150 g , 30.00 ,27.00,None,None,PARLE,150,g,1,Success,JoiMart
916, Bambino Instant Gulab Jamun Mix 1kg , 300.00 ,290.00,None,None,BAMBINO,1,kg,1,Success,JoiMart
917," Marwar Papad Moong Dal Special (Handmade, Medium Spicy & Rajasthani Flavor) Special 400gm Zipper Pack of 1 ", 220.00 ,199.00,None,None,MARWAR,400,gm,1,Success,JoiMart
918, Kellogg's Chocos Duet 24 g ,10.00,10.00,None,None,KELLOGG'S,24,g,1,Success,JoiMart
919," Momsy Premium Home Made, Mother Hand Made Herbal Amla Murabba (450gm) ", 299.00 ,169.00,None,None,MOMSY,450,gm,1,Success,JoiMart
920, Inchi Rice Hakka Noodles 150 g , 55.00 ,27.00,None,None,INCHI,150,g,1,Success,JoiMart
921, Rasna Healthy Day Pure Honey 250 g , 115.00 ,57.00,None,None,RASNA,250,g,1,Success,JoiMart
922, Amul Margherita Pizza 210 g , 130.00 ,118.00,None,None,AMUL,210,g,1,Success,JoiMart
923, Pickwick Dark Chocolate Wafer Rolls 150 g , 185.00 ,92.00,None,None,PICKWICK,150,g,1,Success,JoiMart
924, Cadbury Cocoa Powder 150 g , 255.00 ,217.00,None,None,CADBURY,150,g,1,Success,JoiMart
925, Hershey's Kisses Milk Chocolate 36 g , 50.00 ,46.00,None,None,HERSHEY'S,36,g,1,Success,JoiMart
926, Haldiram Bhujiawala Chatak Bhujia Namkeen - Pack of 4 (400 Grams) Each , 520.00 ,460.00,None,None,HALDIRAM BHUJIAWALA,400,grams,4,Success,JoiMart
927," Bake King Instant Dry Yeast Powder for kulchas, naans, pizza, pao, breads making Yeast Powder (100 g) ", 300.00 ,140.00,None,None,BAKE KING,100,g,1,Success,JoiMart
928, Sunfeast Farmlite Active Oats Biscuits With Raisins 150 g , 65.00 ,60.00,None,None,SUNFEAST FARMLITE,150,g,1,Success,JoiMart
929, Dabur Hommade Rajasthan Garlic Chutney 200 g , 95.00 ,47.00,None,None,DABUR HOMMADE,200,g,1,Success,JoiMart
930, True Elements Rolled Oats 1.2kg -Buy 1 Get 1 FREE - Rolled Oats that Keeps you Full till Lunch |100% Natural and Gluten Free Oats |Oats for Weight Loss Management , 960.00 ,575.00,None,None,TRUE ELEMENTS,1.2,kg,1,Success,JoiMart
931," Thanjai Natural Karuppu Kavuni Noodles 180 Grams of Homemade Natural Millet Noodles( No Preservatives, No Chemicals, No Artificial Extract) ", 299.00 ,162.00,None,None,THANJAI NATURAL,180,grams,1,Success,JoiMart
932, Del Monte Food Craft Penne Pasta 450 g , 160.00 ,80.00,None,None,DEL MONTE,450,g,1,Success,JoiMart
933, Kissan Crunchy Peanut Butter 350 g , 175.00 ,135.00,None,None,KISSAN,350,g,1,Success,JoiMart
934," Haldiram's Nagpur Kaju Katli, Badam Katli, Mini Kaju Katli (Pack of 3-250 gm Each) ",913.00,913.00,None,None,HALDIRAM'S NAGPUR,250,gm,3,Success,JoiMart
935, Denali Premium Milk & Dark Compound Slab Bars (2 x 0.4 kg) , 480.00 ,275.00,None,None,DENALI FOODS,1,none,1,Failed,JoiMart
936, Kellogg's Fruit & Nut Crunchy Muesli 240 g , 185.00 ,172.00,None,None,KELLOGG'S,240,g,1,Success,JoiMart
937, Momsy Premium Ajwain Multigrain Biscuit | High Fibre Digestive Cookies | No Refined Sugar (450gm) , 599.00 ,256.00,None,None,MOMSY,450,gm,1,Success,JoiMart
938, Archita Shudhi Gulab Jamun Powder Mix (Buy 1 Get 1 FREE) - Easy to make & Delicious , 180.00 ,175.00,None,None,ARCHITA SHUDHI,1,none,1,Failed,JoiMart
939," LuvIt Dairy Rich Chocolates Bar | Combo Pack of Milk, Fruit & Nut, Roasted Almond | Pack of 6 - 210g ", 240.00 ,190.00,None,None,LUVIT,210,g,6,Success,JoiMart
940, Priyagold Snacks Zig Zag Biscuits 150 g , 45.00 ,30.00,None,None,PRIYAGOLD,150,g,1,Success,JoiMart
941, Veeba Creamy Peanut Butter 340 g , 169.00 ,99.00,None,None,VEEBA,340,g,1,Success,JoiMart
942, MidBreak - Sugar Free Atta Biscuits | Sugar Free Atta Cookies | Atta Biscuits | Premium Handmade Cookies | 300 Gm | Pack of 1 , 210.00 ,189.00,None,None,MIDBREAK,300,gm,1,Success,JoiMart
943, Funfoods Cheese & Chilli Sandwich Spread 250 g , 89.00 ,82.00,None,None,FUNFOODS,250,g,1,Success,JoiMart
944, True Elements Rolled Oats 1 kg -Buy 1 Get 1 FREE - Rolled Oats that Keeps you Full till Lunch |100% Natural and Gluten Free Oats |Oats for Weight Loss Management , 800.00 ,478.00,None,None,TRUE ELEMENTS,1,kg,1,Success,JoiMart
945," Okhli Musal Brand Khari Puff, Tea Time Snacks, Namkeen Snacks ,Family Pack ,Cookies Biscuit - 150gm|Fan Khari, Crunchy Tea Time Snack Biscuits, Fan biscuit, Cookies ", 599.00 ,204.00,None,None,OKHLI MUSAL BRAND,150,gm,1,Success,JoiMart
946, Saffola Karara Crunch Masala Oats 42 g , 18.00 ,16.00,None,None,SAFFOLA,42,g,1,Success,JoiMart
947," HF, Surya 400gm Rose Soan Papdi, with real rose petals |Best Indian Sweet ", 200.00 ,149.00,None,None,"HF, SURYA",400,gm,1,Success,JoiMart
948, Galaxy Smooth Milk Chocolate 30 g , 50.00 ,46.00,None,None,GALAXY,30,g,1,Success,JoiMart
949," Gift Pack Combo Chocolate Eclair, Milk Eclair, Hazelnut Eclair, Butter Toffee & Cn Joy Gift Pack ", 300.00 ,285.00,None,None,MULBERRY,1,none,1,Failed,JoiMart
950, Haldiram s Nagpur Mathura peda (250g*2) (Pack of 2) ,380.00,380.00,None,None,HALDIRAM'S NAGPUR,250,g,2,Success,JoiMart
951, Aakash Ratlami Sev 900 g , 260.00 ,215.00,None,None,AAKASH,900,g,1,Success,JoiMart
952, Quaker Oats| Rolled Oats| Natural Wholegrain| 1 Kg Each| Pack of 2| 2 Kg ,595.00,595.00,None,None,QUAKER,1,kg,2,Success,JoiMart
953, Center Fresh Mints 3 Layer Peppermint Sugarfree Lozenges 4.5 g (15 pcs) ,10.00,10.00,None,None,CENTER FRESH,4.5,g,1,Success,JoiMart
954," LuvIt Chocorich Assorted Eclairs| Hazelnut, Dark Choco & Classic| Pack of 4 - 480g Each ", 960.00 ,459.00,None,None,LUVIT,480,g,4,Success,JoiMart
955, BABUS Laxminarayan Poha Chiwda 0.75kg ( 250g * pack of 3 ) ,300.00,300.00,None,None,BABUS LAXMINARAYAN,0.75,kg,3,Success,JoiMart
956, Kissan Pineapple Jam 500 g , 160.00 ,148.00,None,None,KISSAN,500,g,1,Success,JoiMart
957, Dukes Creme 4 Fun Chocolate Sandwich Biscuits 150 g , 35.00 ,26.00,None,None,DUKES,150,g,1,Success,JoiMart
958, Lijjat Pepper Udad Papad 250 g , 96.00 ,86.00,None,None,LIJJAT,250,g,1,Success,JoiMart
959, MyFitness Peanut Butter High Protein Dark Chocolate Peanut Butter Smooth 1000G Olympia Edition , 649.00 ,454.00,None,None,MYFITNESS PEANUT BUTTER,1000,g,1,Success,JoiMart
960, LuvIt ChocoPops| Chocolate Coated Balls With Crunchy Rice Crispies| Gems| Pack of 1- 344.25g , 225.00 ,201.00,None,None,LUVIT,344.25,g,1,Success,JoiMart
961, Wingreen Farms Schezwan Chilli Garlic Sauce 450 g , 149.00 ,74.00,None,None,WINGREENS FARMS,450,g,1,Success,JoiMart
962, MyFitness Peanut Butter High Protein Dark Chocolate Peanut Butter Crispy 1000G Olympia Edition , 649.00 ,454.00,None,None,MYFITNESS PEANUT BUTTER,1000,g,1,Success,JoiMart
963, Haldiram Bhujiawala Khatta Meetha 800g | Tasty Sweet & Salty Namkeen | Pack of 2 | 400 grams Each , 260.00 ,225.00,None,None,HALDIRAM BHUJIAWALA,800,g,2,Success,JoiMart
964, Cornitos Tomato Mexicana Nacho Crisps 55 g , 35.00 ,28.00,None,None,CORNITOS,55,g,1,Success,JoiMart
965, Agra petha store Cherry petha-500gm , 199.00 ,140.00,None,None,AGRA PETHA STORE,500,gm,1,Success,JoiMart
966, Manna Instant Oats 1Kg - White Oats | High in Fibre and Protein | Helps Maintain Cholesterol , 299.00 ,235.00,None,None,MANNA,1,kg,1,Success,JoiMart
967, Unibic Shortbread Pure Butter Scottish Cookie 150 g , 120.00 ,60.00,None,None,UNIBIC,150,g,1,Success,JoiMart
968, Bagrry's Choco Fills 250 g , 215.00 ,107.00,None,None,BAGRRY'S,250,g,1,Success,JoiMart
969, Open Secret Special Assorted Gift Box , 350.00 ,315.00,None,None,OPEN SECRET,1,none,1,Failed,JoiMart
970, Laxmi Narayan Best Cornflakes Chiwda 250 g , 108.00 ,100.00,None,None,LAXMINARAYAN,250,g,1,Success,JoiMart
971, Mother's Recipe Tamarind Date Chutney 200 g , 60.00 ,54.00,None,None,MOTHER'S RECIPE,200,g,1,Success,JoiMart
972, Ching's Secret Schezwan Sauce 250 g , 90.00 ,83.00,None,None,CHING'S SECRET,250,g,1,Success,JoiMart
973, DNV Mixed Pickle 1 kg , 220.00 ,110.00,None,None,DNV,1,kg,1,Success,JoiMart
974, Sartaj Gulab Jamun Tin Pack | Indian Sweets | 1kg Tin Pack , 280.00 ,251.00,None,None,SARTAJ,1,kg,1,Success,JoiMart
975, Beyond Snack Peri Peri Banana Chips 100 g (pack of 3) , 270.00 ,213.00,None,None,BEYOND SNÁCK,100,g,3,Success,JoiMart
976," Organic Purify Imli Candy, Khatti, Methi Imli, Tamarind Twist Candy, Tamarind Candy, 250g jar Pack ", 400.00 ,169.00,None,None,ORGANIC PURIFY,250,g,1,Success,JoiMart
977, Weikfield Fusilli Pasta 400 g , 150.00 ,75.00,None,None,WEIKFIELD,400,g,1,Success,JoiMart
978, Dr. Brand Cooking Soda 100 g , 18.00 ,17.00,None,None,DR. BRAND,100,g,1,Success,JoiMart
979, Open Secret Choco Almond Healthy Cookies Biscuits-Pack of 24 - 420gm , 420.00 ,306.00,None,None,OPEN SECRET,420,gm,24,Success,JoiMart
980, Haldiram Bhujiawala SUGAR FREE Soan Papdi 1.5kg (Pack of 3 -500g each) | Delicious Crispy & Flaky Premium Sugar free soan papdi , 810.00 ,585.00,None,None,HALDIRAM BHUJIAWALA,1.5,kg,3,Success,JoiMart
981, Tic Tac Mint 7.7 g , 15.00 ,13.00,None,None,TIC TAC,7.7,g,1,Success,JoiMart
982, Galaxy Fusions Dark Chocolate Bar | With 70% Cocoa | 110g (Pack of 4) , 700.00 ,475.00,None,None,GALAXY,110,g,4,Success,JoiMart
983, Yummiez Veg Sticks 320 g , 140.00 ,87.00,None,None,YUMMIEZ,320,g,1,Success,JoiMart
984, Sams Green Chilly Sauce 200 g , 60.00 ,30.00,None,None,SAMS,200,g,1,Success,JoiMart
985, Haldiram's Nagpur Kaju Katli (Pack of 2 X 500 g) ,"1,060.00","1,060.00",None,None,HALDIRAM'S NAGPUR,1,none,2,Failed,JoiMart
986, Hershey's Cocoa Spreads 350 g , 320.00 ,219.00,None,None,HERSHEY'S,350,g,1,Success,JoiMart
987, Haldirams Chana Dry Fruit Burfi 400 g , 280.00 ,279.00,None,None,HALDIRAM'S,400,g,1,Success,JoiMart
988, Mother's Recipe Sabudana Papad with Rock Salt 75 g , 34.00 ,30.00,None,None,MOTHER'S RECIPE,75,g,1,Success,JoiMart
989, Indiyum Kaju Barfi 800g (200g X 4) ," 1,040.00 ",605.00,None,None,INDIYUM,800,g,1,Success,JoiMart
990, Swadeshi Farms Gujarati Khakhra - Methi , 300.00 ,159.00,None,None,SWADESHI FARMS,1,none,1,Failed,JoiMart
991, Parle 20-20 Cashew Cookies 200 g , 35.00 ,32.00,None,None,PARLE 20-20,200,g,1,Success,JoiMart
992, Parle Hide & Seek Black Bourbon Vanilla Cream Biscuits 100 g , 30.00 ,27.00,None,None,PARLE,100,g,1,Success,JoiMart
993," Denali Premium Dark Compound, Delicious Chocolate Bars for Cooking/Baking Cakes, Muffins, Mousse (400 Grams, 2 Slabs) Bars ", 460.00 ,249.00,None,None,DENALI FOODS,400,grams,1,Success,JoiMart
994," Gits Instant Gulab Jamun Dessert Mix, Pure Veg, Indian Dessert and Mithai, 800g (Pack of 4, 200g Each) ", 460.00 ,423.00,None,None,GITS,800,g,4,Success,JoiMart
995, Maggi Rich Tomato Sauce 500 g , 120.00 ,111.00,None,None,MAGGI,500,g,1,Success,JoiMart
996, Kellogg's Muesli (No Added Sugar) 500 g , 370.00 ,344.00,None,None,KELLOGG'S,500,g,1,Success,JoiMart
997, Sundrop Creamy Peanut Butter 462 g , 225.00 ,190.00,None,None,SUNDROP,462,g,1,Success,JoiMart
998, Ganesh Premium Appalams 180 g , 99.00 ,49.00,None,None,GANESH,180,g,1,Success,JoiMart
999, Lijjat Punjabi Masala Special Papad 250 g , 110.00 ,102.00,None,None,LIJJAT,250,g,1,Success,JoiMart
1000, Funfoods Eggless Cucumber & Carrot Sandwich Spread 300 g , 89.00 ,82.00,None,None,FUNFOODS,300,g,1,Success,JoiMart
1001, Shree Misthan Kaju Besan Ladoo 800g (400g X 2) , 560.00 ,399.00,None,None,SHREE MISTHAN,800,g,1,Success,JoiMart
1002, Taali Masala Mania Protein Puffs 60 g , 59.00 ,39.00,None,None,TAALI,60,g,1,Success,JoiMart
1003, Keya Gourmet Spirali Fusilli Durum Wheat Pasta 500 gm x 1 , 160.00 ,157.00,None,None,KEYA,500,gm,1,Success,JoiMart
